-411, 975, 363
-705, 743, 664
-728, 446, 868
-525, 235, 1062
-540, -72, 1180
-470, -173, 1288
-379, -356, 1129
-245, -691, 975
-180, -1188, 661
-,-,-
-820, 1249, 926
-628, 1428, 741
-835, 1269, 713
-1072, 801, 662
-724, 692, 819
-724, 692, 819
-324, 657, 894
-330, 179, 930
-355, -277, 1154
-178, -649, 1070
-69, -1150, 744
-,-,-
-832, 1604, 745
-832, 1604, 745
-769, 1814, 754
-874, 1616, 746
-1057, 1097, 821
-658, 854, 695
-116, 501, 673
63, -96, 685
33, -841, 808
-144, -1462, 953
-224, -1617, 1198
-223, -1670, 1305
-,-,-
-643, 1965, 904
-484, 1978, 491
-691, 1441, 707
-810, 834, 531
-458, 182, 445
316, -177, 528
316, -177, 528
438, -1104, 326
160, -1975, 568
-,-,-
-1106, 1536, 702
-967, 1743, 708
-840, 1635, 484
-890, 1263, 600
-715, 925, 627
-354, 816, 526
-485, 558, 603
-596, 327, 670
-437, -54, 660
-437, -54, 660
-60, -563, 533
233, -1056, 478
55, -1546, 482
-404, -1993, 1028
-455, -1990, 793
-155, -1909, 888
-,-,-
-325, 1386, 366
-325, 1386, 366
-287, 867, 253
-386, 388, 472
-589, -168, 438
-412, -736, 111
58, -1020, 171
302, -1173, 527
-276, -1689, 1012
-,-,-
-993, 1576, 513
-382, 1611, 417
-222, 1060, 255
-778, 380, 573
-719, 38, 626
-117, -154, 876
138, -660, 1067
138, -660, 1067
38, -968, 570
-181, -1818, 964
-201, -1998, 1053
-,-,-
-481, 1358, 564
-481, 1358, 564
-621, 969, 118
-1237, 617, 463
-809, 739, 759
-237, 467, 455
-169, 71, 615
-139, -292, 939
-126, -964, 973
-1, -1515, 975
-,-,-
-879, 1628, 999
-777, 1753, 894
-959, 1334, 617
-717, 1003, 573
-717, 1003, 573
-569, 666, 456
-546, 503, 646
-482, 292, 799
-373, 44, 815
-421, -342, 761
-296, -710, 672
-47, -1106, 657
-59, -1480, 684
-313, -1918, 486
-,-,-
-591, 1444, 654
-200, 1038, 417
-268, 827, 315
-439, 229, 232
-551, -115, 455
-528, -345, 752
-344, -771, 865
-338, -1230, 787
-182, -1360, 674
91, -1312, 551
-,-,-
-741, 1464, 403
-741, 1464, 403
-442, 1094, 298
-101, 406, 24
-104, 41, 206
-614, -382, 893
-737, -1021, 1516
-301, -1111, 1243
36, -857, 1024
-99, -1108, 508
-382, -1494, 740
-,-,-
-1149, 1420, 587
-890, 1461, 671
-585, 1461, 293
-585, 1255, 293
-441, 718, 23
-487, 391, 475
-293, 112, 614
-352, -280, 727
-384, -618, 785
-244, -1004, 727
-326, -1388, 901
-433, -1571, 1031
-505, -1678, 996
-,-,-
-105, 1456, -106
-51, 911, 159
-68, 148, 626
-68, 148, 626
-125, -745, 356
-710, -1508, -33
-389, -1304, 615
-169, -1089, 1046
-464, -1245, 1243
-574, -1295, 1101
-423, -1168, 769
-,-,-
-1181, 1990, 873
-570, 1945, 537
-78, 1274, 272
-78, 1274, 272
25, 555, 455
-133, -205, 520
-324, -895, 110
-77, -1327, -233
232, -1294, 136
-279, -1475, 713
-685, -1685, 1129
-836, -1386, 1226
-,-,-
-697, 1398, 1597
-715, 1652, 873
-758, 1248, 308
-558, 990, 220
-470, 496, 276
-470, 496, 276
-375, 181, 611
-140, -11, 1102
-144, -578, 1546
-224, -955, 677
-230, -1088, 194
-172, -1653, 510
-202, -1965, 749
-540, -1998, 1281
-475, -1996, 964
-277, -1739, 703
-239, -1432, 429
-,-,-
-1001, 1632, 1179
-921, 1681, 764
-962, 1414, 755
-939, 1027, 622
-775, 767, 524
-775, 767, 524
-434, 694, 617
-247, 252, 665
-241, -350, 583
-162, -911, 400
-150, -1496, 370
-357, -1922, 692
-467, -1998, 1038
-516, -1997, 979
-,-,-
-795, 1332, 686
-666, 1568, 688
-666, 1568, 688
-900, 1357, 690
-1106, 989, 651
-784, 937, 715
-285, 815, 638
-246, 261, 669
-515, -399, 647
-351, -783, 781
-14, -1048, 966
-161, -1563, 1110
-,-,-
-911, 1197, 1137
-648, 1424, 989
-879, 1337, 783
-1125, 1165, 616
-702, 1091, 539
-161, 1007, 588
-422, 605, 665
-630, 193, 653
-630, 193, 653
-304, -152, 677
29, -516, 831
271, -1130, 874
239, -1884, 985
-58, -1998, 1141
-,-,-
-852, 1366, 710
-974, 1519, 858
-1060, 1392, 595
-828, 1021, 468
-301, 916, 634
-209, 457, 832
-209, 457, 832
-457, -3, 885
-419, -529, 751
-115, -993, 506
161, -1210, 567
48, -1644, 788
-279, -1991, 988
-,-,-
-963, 1363, 694
-887, 1703, 794
-1090, 1654, 566
-1211, 1330, 580
-961, 1068, 498
-355, 959, 658
-40, 661, 673
-114, -34, 517
-14, -755, 553
328, -1071, 670
184, -1453, 957
184, -1453, 957
-136, -1789, 974
-,-,-
-797, 1560, 1140
-669, 1771, 1104
-705, 1542, 749
-942, 972, 503
-633, 780, 463
-296, 560, 397
-298, 196, 559
-298, 196, 559
-239, -362, 564
-197, -916, 631
-79, -1038, 830
-207, -1189, 1077
-406, -1366, 1111
-470, -1540, 998
-,-,-
-866, 1319, 652
-866, 1319, 652
-1008, 1458, 600
-1153, 1415, 668
-831, 1237, 637
-478, 1069, 669
-465, 838, 647
-558, 501, 750
-472, 265, 864
-475, -164, 882
-338, -775, 647
-7, -1214, 462
113, -1445, 668
113, -1445, 668
-,-,-
-803, 1468, 817
-785, 1694, 713
-828, 1507, 620
-680, 1059, 539
-680, 1059, 539
-565, 703, 545
-244, 583, 826
-147, 275, 839
-419, -454, 722
-287, -880, 825
142, -1041, 892
53, -1437, 1030
-,-,-
-1165, 1257, 807
-1067, 1714, 751
-993, 1873, 603
-1019, 1513, 478
-787, 1176, 444
-449, 867, 535
-262, 651, 775
-451, 100, 614
-494, -520, 568
139, -761, 768
139, -761, 768
327, -1185, 878
-70, -1837, 979
-401, -1998, 1116
-,-,-
-1137, 1364, 777
-1026, 1647, 926
-1105, 1702, 811
-1002, 1585, 569
-890, 1281, 407
-488, 1097, 365
-269, 691, 358
-249, 9, 310
-50, -809, 390
-50, -809, 390
260, -1153, 892
-12, -1576, 1528
-412, -1946, 1709
-497, -1998, 1453
-,-,-
-1079, 1254, 932
-965, 1558, 834
-1152, 1758, 841
-1240, 1534, 576
-964, 1280, 256
-443, 1148, 100
-381, 706, 305
-332, 284, 596
-325, -374, 760
-130, -930, 979
-130, -930, 979
187, -1130, 1161
75, -1618, 1154
-,-,-
-1025, 1479, 455
-1123, 1631, 611
-1273, 1486, 546
-1106, 1291, 565
-719, 1193, 474
-719, 1193, 474
-535, 870, 322
-453, 533, 419
-208, 105, 502
13, -573, 584
262, -1064, 967
-65, -1485, 1227
-581, -1819, 1295
-690, -1823, 1387
-620, -1646, 1322
-,-,-
-1296, 1674, 811
-1041, 1865, 636
-1049, 1645, 408
-966, 1214, 292
-522, 835, 153
-235, 408, 246
-153, -251, 461
-153, -251, 461
154, -781, 833
150, -1192, 925
-158, -1571, 1033
-323, -1765, 1353
-,-,-
-780, 1399, 815
-929, 1652, 739
-929, 1652, 739
-1037, 1527, 697
-751, 1209, 436
-447, 1038, 561
-224, 753, 598
-276, 132, 854
-482, -604, 858
-167, -947, 877
234, -1003, 926
0, -1336, 844
-513, -1719, 927
-819, -1846, 1003
-771, -1733, 1138
-,-,-
-963, 1216, 609
-875, 1260, 951
-855, 1443, 828
-877, 1424, 765
-834, 1220, 639
-773, 1146, 595
-631, 876, 528
-376, 624, 671
-313, 239, 710
-291, -344, 818
-120, -913, 715
-120, -913, 715
8, -1217, 992
-246, -1517, 1110
-641, -1895, 1219
-738, -1994, 1208
-,-,-
-964, 1380, 797
-964, 1380, 797
-1050, 1646, 686
-905, 1593, 624
-972, 1206, 410
-797, 960, 423
-349, 719, 495
-224, 281, 815
-462, -463, 805
-220, -988, 928
0, -1208, 1128
-153, -1562, 1277
-541, -1939, 1347
-,-,-
-1164, 1288, 523
-1206, 1596, 451
-1067, 1740, 573
-1146, 1553, 540
-787, 1244, 486
-624, 848, 394
-558, 542, 524
-368, 143, 671
-31, -305, 638
-31, -305, 638
-78, -876, 1088
-285, -1305, 1287
-578, -1715, 1257
-,-,-
-941, 1309, 873
-789, 1689, 807
-980, 1852, 708
-1256, 1470, 636
-799, 1166, 366
-246, 824, 338
63, 413, 581
23, -362, 359
-2, -1219, 325
-2, -1219, 325
-,-,-
-1090, 1443, 732
-1028, 1674, 693
-1125, 1488, 480
-981, 1148, 477
-569, 927, 435
-569, 927, 435
-393, 626, 423
-332, 380, 707
-257, -74, 663
40, -531, 626
198, -816, 738
30, -1158, 978
-572, -1608, 1254
-,-,-
-1035, 1130, 799
-856, 1145, 830
-587, 1013, 653
-397, 999, 773
-380, 960, 585
-380, 960, 585
-767, 488, 538
-832, 135, 436
-665, -86, 282
-318, -379, 105
-73, -765, 307
-33, -1272, 684
-323, -1818, 1183
-673, -1998, 1390
-,-,-
-918, 1286, 724
-917, 1534, 958
-911, 1511, 679
-916, 1260, 471
-764, 1097, 380
-536, 875, 393
-389, 548, 420
-268, 319, 542
-331, -236, 452
-321, -951, 528
-321, -951, 528
-145, -1322, 862
-117, -1491, 1056
-,-,-
-768, 1771, 422
-786, 1860, 637
-786, 1860, 637
-1062, 1439, 601
-939, 1086, 592
-383, 1006, 594
-252, 728, 676
-449, 218, 663
-343, -267, 832
-93, -645, 979
-102, -1133, 808
-204, -1634, 602
-,-,-
-628, 1571, 260
-952, 1711, 603
-1174, 1503, 641
-871, 1235, 405
-480, 1240, 548
-480, 1240, 548
-420, 982, 649
-390, 530, 666
-303, -92, 695
-122, -538, 964
-151, -912, 1080
-349, -1421, 1012
-516, -1810, 876
-,-,-
-900, 1572, 268
-485, 1799, 487
-611, 1678, 390
-1010, 1213, 404
-928, 956, 442
-928, 956, 442
-518, 915, 582
-576, 637, 710
-529, 427, 871
-530, -57, 915
-377, -433, 1218
-397, -963, 1190
-544, -1685, 1008
-737, -1998, 1019
-,-,-
-854, 1745, 220
-634, 1952, 215
-864, 1547, 296
-1091, 908, 333
-818, 722, 458
-818, 722, 458
-414, 663, 713
-435, 200, 880
-394, -309, 803
-155, -602, 1203
-,-,-
-1119, 1818, 213
-1181, 1788, 651
-913, 1440, 286
-730, 1042, 124
-730, 1042, 124
-631, 764, 340
-469, 410, 742
-297, -159, 753
50, -619, 1068
95, -877, 1353
-,-,-
-728, 1584, 103
-682, 1987, 379
-1004, 1796, 433
-1278, 1077, 341
-739, 933, 337
-290, 896, 980
-195, 600, 1026
-195, 600, 1026
-154, 102, 914
-,-,-
-838, 1442, 46
-838, 1442, 46
-944, 1582, 395
-1178, 1371, 415
-970, 1122, 428
-436, 1042, 673
-430, 681, 705
-500, 370, 722
-295, 110, 682
-206, -198, 849
-226, -489, 1061
-366, -840, 1050
-615, -1152, 920
-615, -1152, 920
-886, -1499, 959
-936, -1658, 1094
-,-,-
-880, 1241, 409
-803, 1513, 691
-1016, 1525, 598
-1161, 1202, 368
-959, 953, 357
-644, 825, 433
-564, 574, 582
-564, 574, 582
-526, 224, 636
-360, -110, 798
-246, -409, 1074
-274, -729, 1108
-387, -1091, 1099
-,-,-
-730, 1194, 269
-819, 1345, 642
-950, 1204, 576
-978, 1152, 485
-758, 1187, 1040
-644, 990, 927
-644, 990, 927
-724, 791, 855
-670, 486, 735
-599, -124, 460
-281, -594, 393
-63, -1428, 240
-283, -1998, 368
-517, -1998, 726
-,-,-
-731, 1698, 170
-750, 1873, 347
-940, 1512, 372
-1043, 1030, 372
-820, 1030, 436
-820, 792, 436
-512, 702, 642
-437, 411, 899
-535, -283, 1047
-529, -729, 1117
-632, -1077, 1033
-671, -1372, 1066
-701, -1585, 1066
-,-,-
-495, 1385, 134
-641, 1804, 528
-1194, 1732, 691
-1333, 1188, 448
-694, 1094, 424
-424, 930, 547
-424, 930, 547
-558, 596, 659
-543, 224, 810
-402, -207, 1110
-355, -621, 1182
-612, -1068, 1121
-702, -1347, 1125
-658, -1503, 1127
-620, -1476, 1100
-,-,-
-770, 1734, 277
-770, 1734, 277
-707, 1758, 650
-921, 1258, 596
-1232, 624, 379
-645, 682, 371
-311, 535, 480
-408, -47, 508
-315, -632, 682
-123, -974, 959
-335, -1433, 1043
-500, -1768, 1119
-531, -1791, 1178
-,-,-
-903, 1291, 519
-784, 1753, 630
-889, 1739, 461
-1099, 1287, 268
-996, 872, 73
-607, 778, 272
-305, 584, 671
-305, 584, 671
-373, 104, 923
-333, -413, 1068
-273, -645, 1224
-549, -963, 1129
-664, -1287, 1170
-592, -1512, 1222
-,-,-
-916, 1743, 571
-707, 1793, -12
-985, 1257, 302
-1007, 712, 121
-1007, 712, 121
-677, 503, 133
-337, 389, 531
-302, -113, 848
-184, -483, 1246
-343, -800, 1303
-629, -1123, 1288
-,-,-
-1035, 1222, 606
-716, 1489, 302
-609, 1734, 438
-878, 1531, 328
-930, 1145, 277
-572, 1001, 338
-415, 756, 538
-435, 460, 858
-456, 133, 966
-400, -273, 1098
-318, -460, 1242
-439, -759, 1167
-439, -759, 1167
-456, -1113, 1019
-,-,-
-1022, 1287, 813
-727, 1550, 508
-698, 1735, 531
-993, 1421, 452
-976, 934, 294
-567, 800, 364
-298, 501, 462
-235, 180, 660
-338, -354, 778
-299, -680, 1195
-274, -973, 1287
-412, -1346, 1225
-,-,-
-889, 1390, 367
-759, 1782, 384
-818, 1725, 364
-920, 1292, 294
-764, 1026, 391
-426, 1019, 537
-404, 783, 923
-404, 783, 1276
-618, 193, 1276
-699, -495, 1489
-134, -621, 1325
401, -933, 954
-157, -1840, 704
-,-,-
-778, 1437, 729
-799, 1797, 424
-739, 1990, 408
-414, 1796, 356
-498, 1175, 425
-586, 534, 477
-241, 203, 760
-346, -470, 704
-189, -958, 471
-222, -1601, 401
-577, -1991, 664
-,-,-
-908, 1349, 236
-1029, 1747, 410
-1188, 1685, 325
-1097, 1295, 369
-751, 1101, 442
-406, 907, 544
-406, 907, 544
-369, 623, 612
-307, 181, 623
-96, -325, 877
-169, -1005, 924
-209, -1576, 891
-,-,-
-852, 1328, 387
-728, 1698, 747
-1129, 1705, 603
-1113, 1458, 488
-667, 1251, 413
-409, 998, 458
-397, 582, 489
-402, 168, 678
-402, 168, 678
-254, -317, 785
-84, -692, 925
-22, -1081, 826
-,-,-
-924, 1504, 101
-1051, 1940, 411
-1303, 1815, 575
-1081, 1246, 411
-653, 958, 509
-402, 686, 746
-402, 686, 746
-513, 129, 781
-328, -155, 816
-350, -620, 856
-273, -878, 1096
-383, -1310, 1130
-545, -1565, 1286
-,-,-
-936, 1819, 604
-992, 1995, 577
-857, 1615, 331
-701, 1178, 364
-460, 857, 440
-460, 857, 440
-170, 412, 583
-88, -264, 541
168, -754, 1056
-97, -1318, 1414
-511, -1828, 1509
-,-,-
-893, 1722, 265
-816, 1982, -13
-931, 1797, 422
-947, 1088, 315
-740, 731, 378
-740, 731, 378
-318, 611, 725
-230, 105, 853
-278, -495, 1078
-241, -760, 1243
-259, -962, 1226
-343, -1338, 1145
-,-,-
-1079, 1057, 408
-853, 1346, 19
-759, 1639, 242
-1087, 1755, 486
-1015, 1626, 521
-623, 1339, 599
-389, 1004, 692
-550, 640, 783
-544, 342, 887
-510, -158, 903
-393, -491, 1096
-416, -777, 1049
-541, -1198, 1119
-613, -1407, 1453
-773, -1536, 1339
-931, -1583, 1159
-,-,-
-700, 1225, 100
-977, 1501, 217
-977, 1501, 217
-1128, 1716, 425
-864, 1693, 713
-622, 1345, 839
-536, 993, 940
-536, 615, 897
-430, 322, 818
-344, -69, 842
-420, -504, 1038
-416, -747, 1190
-506, -1066, 1521
-483, -1153, 1521
-671, -1341, 1121
-,-,-
-781, 1268, 69
-781, 1268, 69
-773, 1484, 227
-946, 1672, 613
-906, 1471, 844
-892, 1095, 736
-657, 998, 705
-509, 797, 713
-393, 586, 701
-452, 97, 709
-452, 97, 709
-434, -396, 935
-412, -617, 1350
-435, -847, 1823
-519, -1016, 1738
-854, -1368, 1048
-,-,-
-783, 1494, -115
-700, 1606, 375
-1025, 1274, 493
-1135, 884, 370
-782, 859, 493
-636, 733, 614
-587, 443, 675
-492, 61, 545
-492, 61, 545
-461, -305, 827
-703, -724, 1041
-634, -916, 1499
-582, -1034, 1356
-,-,-
-585, 974, 440
-791, 1390, 216
-1140, 1646, 483
-1354, 1431, 402
-1259, 1156, 462
-821, 1054, 756
-606, 818, 995
-547, 818, 1035
-547, 446, 1035
-617, 4, 1089
-595, -233, 1186
-522, -562, 1432
-322, -698, 1394
-452, -1212, 806
-,-,-
-758, 973, 468
-386, 1276, 300
-1242, 1559, 456
-1651, 1482, 694
-1261, 1296, 514
-794, 1201, 575
-622, 1007, 647
-584, 689, 689
-584, 689, 689
-459, 322, 741
-392, -172, 806
-258, -607, 1094
-190, -925, 1268
-171, -1304, 1067
-,-,-
-1365, 1361, 717
-953, 1563, 1213
-1615, 1764, 900
-1389, 1749, 523
-762, 1530, 223
-309, 1037, 373
-388, 545, 550
-229, 61, 639
-229, 61, 639
-82, -601, 686
-94, -1418, 732
-34, -1647, 1051
-178, -1893, 1328
-,-,-
-1312, 1989, 24
-1312, 1989, 24
-853, 1984, 518
-474, 1648, 494
-555, 886, 506
-54, 162, 669
504, -673, 700
370, -1749, 535
19, -1998, 733
-210, -1998, 1168
-,-,-
-1196, 1773, 594
-603, 1464, -327
-417, 1127, -459
-622, 660, -6
-622, 660, -6
-362, 36, 441
-36, -483, 1070
-45, -1050, 1140
0, -1633, 1062
-,-,-
-1026, 1633, -243
-657, 1761, 200
-1235, 1617, 622
-1235, 1617, 622
-1420, 1188, 566
-749, 1192, 398
-334, 1108, 306
-405, 670, 241
-332, 176, 234
-304, -363, 572
-239, -834, 868
-189, -1068, 1300
-229, -1363, 1178
-387, -1773, 1014
-665, -1993, 1077
-,-,-
-747, 1467, 907
-489, 1622, 530
-489, 1622, 530
-1004, 1391, 380
-1172, 930, 304
-412, 1051, 295
-354, 767, 451
-372, 358, 736
-316, -116, 788
-178, -524, 1143
-102, -854, 1145
-316, -1279, 1059
-,-,-
-687, 1416, 383
-726, 1702, 225
-1273, 1439, 338
-1165, 1098, 411
-581, 1180, 650
-416, 916, 749
-416, 916, 749
-428, 631, 717
-485, 277, 618
-407, 9, 808
-391, -377, 942
-320, -709, 1043
-324, -1073, 1133
-556, -1343, 1179
-,-,-
-993, 1145, 517
-782, 1472, -19
-1079, 1638, 104
-1131, 1450, 309
-1043, 1204, 255
-870, 1109, 478
-730, 944, 747
-606, 684, 799
-627, 293, 623
-480, 47, 736
-480, 47, 736
-361, -315, 688
-481, -718, 727
-507, -861, 1279
-615, -1036, 1488
-694, -1218, 1608
-,-,-
-946, 1252, 97
-556, 1297, 198
-712, 1315, 388
-1242, 1114, 318
-1034, 1014, 458
-432, 1091, 558
-479, 881, 616
-688, 612, 699
-480, 457, 816
-421, 169, 1025
-378, -118, 1115
-372, -516, 1049
-571, -902, 1128
-750, -1170, 1241
-706, -1228, 1360
-789, -1372, 1265
-,-,-
-1064, 1841, 719
-1597, 1991, 637
-1370, 1993, 794
-955, 1697, 528
-847, 1143, 390
-490, 621, 160
-268, 70, 151
-101, -469, 422
40, -1187, 488
40, -1187, 488
202, -1905, 588
52, -1998, 931
-,-,-
-1101, 1521, 692
-1101, 1521, 692
-1005, 1785, 924
-951, 1771, 719
-998, 1382, 497
-673, 1198, 555
-280, 1027, 572
-258, 557, 665
-364, -27, 787
-113, -496, 975
147, -1044, 829
85, -1765, 720
-203, -1998, 995
-,-,-
-1191, 1344, 736
-867, 1608, 264
-821, 1847, 603
-1166, 1366, 634
-910, 970, 471
-456, 990, 573
-301, 578, 504
-497, -10, 588
-343, -401, 687
-10, -738, 719
-180, -1173, 907
-291, -1452, 1129
-273, -1525, 1296
-476, -1511, 1328
-,-,-
-1214, 1107, 224
-947, 1742, 466
-866, 1996, 627
-1137, 1710, 659
-1147, 1091, 582
-688, 711, 674
-688, 170, 582
-523, -166, 403
-295, -734, 296
-239, -1259, 691
-236, -1696, 922
-113, -1882, 1038
-,-,-
-548, 735, 615
-572, 779, 263
-1035, 798, 188
-1052, 800, 303
-1052, 800, 303
-633, 760, 301
-650, 505, 399
-736, 302, 723
-643, 220, 866
-763, -42, 843
-767, -309, 801
-867, -546, 840
-811, -800, 837
-711, -1008, 1196
-460, -1011, 1183
-,-,-
-1392, 1741, 658
-1142, 1997, 1455
-1253, 1907, 1474
-1198, 1534, 1017
-467, 1184, 652
2, 789, 320
-337, -255, -149
-467, -1395, 114
-258, -1827, 609
-1, -1940, 982
29, -1998, 885
-,-,-
-1357, 1614, 1111
-1008, 1997, 1362
-690, 1893, 1283
-787, 1330, 577
-763, 958, 185
-483, 773, 99
-430, 287, 428
-430, 287, 428
-378, -291, 896
-303, -971, 842
-381, -1431, 815
-393, -1509, 911
-291, -1439, 990
-435, -1407, 1072
-592, -1431, 1052
-,-,-
-678, 1543, 149
-794, 1950, 756
-599, 1908, 681
-619, 1457, 688
-820, 869, 771
-458, 764, 889
-458, 764, 889
-194, 414, 779
-97, -47, 614
-274, -765, 729
-196, -1416, 783
116, -1799, 969
47, -1892, 1143
-,-,-
-741, 1672, 177
-1189, 1997, 140
-1546, 1997, 724
-1243, 1772, 748
-878, 1048, 1110
-516, 668, 1274
-516, 668, 1274
-403, -37, 961
-378, -880, 1197
-263, -1682, 1270
8, -1998, 1160
-,-,-
-1119, 1579, 823
-699, 1919, 486
-455, 1997, 574
-742, 1800, 698
-1313, 785, 470
-593, 730, 501
-118, 722, 587
-317, 109, 589
-433, -632, 472
-252, -1324, 736
-104, -1575, 1220
-216, -1656, 1296
-,-,-
-765, 1310, 410
-637, 1841, 667
-958, 1970, 1028
-736, 1664, 1189
-584, 1280, 863
-635, 1150, 676
-575, 805, 379
-239, 294, 420
-239, 294, 420
-71, -500, 447
-38, -1464, 780
187, -1928, 811
83, -1998, 975
-,-,-
-1011, 821, 540
-1588, 1484, 412
-1219, 1824, 799
-1312, 1562, 501
-922, 1425, 545
-226, 1114, 420
-20, 379, 771
-44, -434, 1121
-44, -434, 1121
-38, -1251, 1316
-422, -1961, 1321
-292, -1959, 1355
-,-,-
-1396, 1642, 1087
-761, 1967, 1554
-782, 1959, 1121
-943, 1485, 701
-452, 1244, 503
-261, 686, 649
-437, -44, 751
-298, -416, 758
133, -894, 619
264, -1683, 474
66, -1998, 803
-,-,-
-1003, 1995, 525
-282, 1997, 559
-179, 1746, 358
-687, 767, 229
-571, 211, 350
152, -8, 517
152, -8, 517
277, -861, 40
587, -1631, 173
52, -1998, 799
-,-,-
-992, 1974, 628
-992, 1974, 628
-611, 1992, 467
-805, 1592, 423
-725, 1205, 397
-82, 1023, 243
-95, 462, 181
-399, -212, 147
-307, -820, 609
-111, -1238, 1051
-320, -1575, 1373
-576, -1664, 1625
-,-,-
-958, 1682, 410
-805, 1886, 232
-855, 1693, 444
-616, 1121, 309
-391, 947, 420
-255, 506, 465
-85, 10, 660
-85, 10, 660
-109, -773, 774
-40, -1221, 1107
-190, -1587, 1293
-582, -1882, 1403
-,-,-
-1243, 1906, 224
-931, 1997, 440
-853, 1794, 624
-754, 1217, 569
-232, 980, 672
-232, 980, 672
-262, 453, 679
-323, -261, 796
-177, -887, 867
134, -1315, 958
-74, -1816, 1151
-,-,-
-1067, 1524, 540
-929, 1756, 252
-1435, 1618, 492
-1177, 1488, 766
-537, 1307, 651
-542, 1102, 816
-542, 1102, 816
-730, 803, 816
-690, 364, 678
-467, -129, 724
-252, -732, 776
-60, -1253, 834
-160, -1687, 1319
-584, -1998, 1223
-732, -1998, 1332
-,-,-
-1082, 1574, 607
-1231, 1932, 329
-762, 1976, 273
-917, 1536, 327
-892, 1100, 580
-320, 784, 929
-264, 222, 1100
-365, -440, 987
-3, -802, 978
-3, -802, 978
-12, -1268, 923
-392, -1843, 1288
-702, -1998, 1469
-730, -1929, 1497
-,-,-
-912, 1419, 755
-829, 1634, 475
-1190, 1435, 489
-915, 1129, 300
-915, 1129, 300
-427, 871, 405
-469, 432, 564
-374, 129, 812
-193, -304, 1029
-26, -876, 1138
-63, -1226, 1177
-369, -1557, 1226
-,-,-
-1332, 1250, 837
-887, 1612, 1043
-978, 1731, 748
-1091, 1265, 672
-931, 786, 243
-636, 614, 305
-428, 401, 560
-389, 12, 910
-308, -618, 1016
-132, -942, 1255
-239, -1242, 1163
-564, -1669, 1118
-738, -1827, 1121
-,-,-
-953, 1599, 234
-931, 1845, 425
-1182, 1759, 600
-1122, 1170, 447
-1122, 1170, 447
-682, 917, 605
-493, 675, 852
-530, 147, 878
-434, -374, 893
-167, -743, 984
-185, -1105, 1018
-438, -1576, 1068
-770, -1846, 1218
-,-,-
-1003, 1074, 438
-926, 1424, 452
-1068, 1748, 505
-1028, 1593, 657
-869, 1212, 526
-648, 872, 496
-449, 701, 450
-375, 404, 698
-247, -12, 786
-323, -549, 964
-285, -893, 1066
-465, -1252, 1039
-594, -1498, 1040
-540, -1531, 904
